place_id,name,image_urls,address,duration,type,categories,main_image,price,rating,description,opening_hours,reviews,city,unit
place_009162,Tugo Travel,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/b6/70/ca/front-of-this-company.jpg?w=1200&h=-1&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/b6/70/ca/front-of-this-company.jpg?w=1200&h=-1&s=1,,4.7,"We are a tour operator in Ho Chi Minh city, Vietnam. We conduct day tours, activities such as: sightseeing, history, food, museums across our country Vietnam.",9:00 AM - 5:00 PM,60,hochiminh, 
place_009163,Quý Phi Spa Quận Gò Vấp,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/f1/88/4f/m-t-ti-n-spa.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/5f/f3/aa/nh-d-i-di-n.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7d/bb/9a/kh-ng-mua-10-t-ng-10.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/f1/88/4f/m-t-ti-n-spa.jpg,,5.0,SPA MASSAGE TAKE CARE AND RESTORE HEALTH SPECIALIZED MASSAGE FOOT BODY HOT STONE HAVE ONLY ONE VERY GOOD SERVICE 90m FOOT BODY HOTSTONE,10:00 AM - 11:00 PM,25,hochiminh, 
place_009164,May Hair & Wellness,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/45/88/cb/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/56/2f/da/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/56/2f/d8/caption.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/45/88/cb/caption.jpg,,5.0,"Hair Spa, Head Massage, Body massage and deep tissue. Body scrub. Facial and facial treatment. Lymphatic drainage massage. Hair removed.",10:00 AM - 9:00 PM,21,hochiminh, 
place_009165,OUROS Travel,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c3/05/6e/caption.jpg?w=1200&h=1200&s=1'], ,40 min,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c3/05/6e/caption.jpg?w=1200&h=1200&s=1,,4.2,"OUROS Travel is a Vietnam travel company specializing in tailor-made multi-destination tours and ground transportation services. 
We provide:
- Tour
- Hotel
- Transportation
OUROS Transfer serves customers 24/7. You can contact us anytime via Viber, Whatsapp, or Kakaotalk.
Hotline: +84932039015 (Whatsapp)",8:00 AM - 6:00 PM,98,hochiminh, 
place_009166,Sa Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/06/c4/25/our-waiting-areas.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/06/c4/36/sign-board.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/06/c4/25/our-waiting-areas.jpg,,4.8,"Located in a quiet alley at the heart of Saigon, Sa spa was designed with inspiration from a cozy Saigon house, where tropical garden, vintage wooden furniture, charming lace and silk curtains reflect the essence of true Saigonians. We provide a full range of skin care treatments, massage therapy, body care, manicures, pedicures, waxing and hair care in a beautiful and relaxing environment.",9:00 AM - 9:30 PM,37,hochiminh, 
place_009167,Vera Nails & Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/6a/ea/84/more-customers-are-enjoying.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/ff/65/6e/photo0jpg.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c9/6a/ec/photo3jpg.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/6a/ea/84/more-customers-are-enjoying.jpg,,4.5,"New salon offers various types of beauty services. We offer facials, eyelash extension, hair washing/shampoo, earwax removal, shaving, foot and body massages, manicure and pedicure, artificial nails with a large selection of brand name regular or gel polishes. Your safety is our top priority so we clean and sterilize our equipment after every customer so you can have a peace of mind.",9:00 AM - 11:30 PM,88,hochiminh, 
place_009168,Master Escape,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/79/25/59/tro-choi-nh-p-vai-gi.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/bb/e0/37/khach-ky-tuc-xa-escape.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/bb/df/c6/khach-ky-tuc-xa-escape.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/79/25/59/tro-choi-nh-p-vai-gi.jpg,,5.0,"NPC diễn nhập tâm, tương tác có giới hạn nhưng vẫn sợ=D, cốt truyện hay với nhiệm vụ đơn giản nhmà cực thử thách. Nhân viên quá là dễ thương với nhiệt tình. Recommend cho ai thích thử thách lòng can đảm và siêu trí tuệ (Giá rẻ hơn mấy chỗ escape khác:3 )",9:00 AM - 11:45 PM,21,hochiminh, 
place_009169,Byfas Designer House,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/38/c9/9b/byfas-premium-tailoring.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c2/9d/d7/byfas-flagship-store.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/6d/16/b0/welcome-to-byfas-premium.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/38/c9/9b/byfas-premium-tailoring.jpg,,4.6,"In this store I found an endless variety of beautiful silk colors, different designs and a personal approach to the client. 
I was very pleased with the price)) . 
They work very quickly and efficiently. 
They sewed two magnificent dresses for me, one of which I ordered at 8 pm, and picked up the next morning at 10 am! Wizards!👏🏻
Thanks to Yung and the whole team for the wonderful work! 💐 
I wish the BYOAS PREMIUM TAILORING team further success and prosperity! I will definitely come back and recommend to all my friends❤️",8:00 AM - 9:30 PM,62,hochiminh, 
place_009170,Elegant Silk,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/89/f3/23/shop-front.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/69/34/8e/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/69/34/8d/caption.jpg']", ,1 hourS,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/89/f3/23/shop-front.jpg,,4.3,"So far this has been the highlight of our trip to Vietnam!  

Arthur was reluctant to go, but I persuaded him to, on the basis that I wanted my favourite dress copied.  

We walked away five days later with two suits for him, some trousers, shirts and even a tie, cuff-link and pocket square combination that was a gift from them.  

Our only regret is that trying to pack lightly in view of the 10 flights on this trip, he didn’t pack a smart pair of shoes, so he cannot wear any of his lovely new outfits until we get back home.  

If you find that ready-to-wear never fits, this is the place to come. 

We met some great people from Houston Texas whilst we were collecting our things and they recommended some great places to visit during the rest of our trip.

The service from Hein and her colleagues was truly outstanding.

When we read the guidebooks on our flights out, we were disappointed that we didn’t have longer in Hoi An, as that seems to be the best place to get things tailored in Vietnam. However, it turned out to be to our benefit.  Hoi An is apparently a prime example of over-tourism spoiling a UNESCO World Heritage Site.

The lovely folk we met from Houston have a nephew who’s lived in South-East Asia for 12 years (not Vietnam) and he recommended Elegant Silk to them as the best there is.

This has proved to be the case - we will be back!  

From going in on Monday night at 8pm quite trepidatious that we were in the right place, they were having some renovations done, so there was no front window in, it was just open to the street and everything was covered in sheets.  There was no evidence that they even did anything for men. When we collected yesterday, it was a transformed shop, crowded with at least four other couples/friends all collecting or being fitted at the same time.

Everything fitted perfectly…", ,68,hochiminh, 
place_009171,VietnamTours4Fun,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/15/35/01/caption.jpg?w=1200&h=1200&s=1'], ,4 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/15/35/01/caption.jpg?w=1200&h=1200&s=1,,5.0,"Hi, My team is VietnamTours4Fun - from Vietnam and Australia, our Slogan ""Serve with our hearts"". Established in the late 2022. Our mission is to help travelers, who don't have much time in this this city. We can help you to arrange the tours around Vietnam with a very affordable price and best service. Please feel free to connect and let us having the honor to help you.",5:00 AM - 11:30 PM,24,hochiminh, 
place_009172,SoNice,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/06/8e/95/it-is-so-nice-to-meet.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/bd/e3/49/shop-cool-things-from.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/bd/e2/d4/come-in-have-a-look.jpg']", ,1 hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/06/8e/95/it-is-so-nice-to-meet.jpg,,4.8,"Welcome to the Home of Independent Brands in Vietnam. We are passionate about curating unique, quality products from designers based in Vietnam.",9:00 AM - 7:00 PM,61,hochiminh, 
place_009173,RI-O Nail & More,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/bf/6e/db/gel-nail.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/bf/7d/7c/gel-nail.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/bf/6e/ad/nail-care.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/bf/6e/db/gel-nail.jpg,,5.0,"It is a complex beauty space where you can relax your mind and body with a comfortable atmosphere. Our shop has all kinds of nail-related services, hand&foot care, eyelash extensions, and herbal hair spa. We want to satisfy all our customers with the best service.",9:00 AM - 9:00 PM,21,hochiminh, 
place_009174,Golden Lotus Healing Spa Land,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/b6/1a/64/hang-h-ng-ngo-i.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2e/bc/de/getlstd-property-photo.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/b6/1a/f5/phong-mu-i.jpg']", ,3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/b6/1a/64/hang-h-ng-ngo-i.jpg,,4.6,"Korean-style Spa treatments (Jjim Jil Bang - in korean Jjim Jil means sauna Bang means room : sauna room) use pure ingredients from nature to steam at high temperature combined with negative ions and infrared rays known as a type of ""air vitamin"" in medical industry which helps to boost the excretion of toxic and aging substances out of the body, enhance the biological defenses and natural healing. Besides we also have other services as foot/body/facial massage, peeling, sauna, and a Korean restaurant.",8:30 AM - 11:00 PM,90,hochiminh, 
place_009175,Daren Photography,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/6d/e4/7e/caption.jpg?w=1200&h=-1&s=1'], ,2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/6d/e4/7e/caption.jpg?w=1200&h=-1&s=1,,5.0,"I'm a Saigon enthusiast and a lover of all things fun and memorable. With my trusty film camera and digital camera in hand, I'm here to capture your adventures and show you the best of this vibrant city, whether it's a romantic couple, a fun-loving family, or a solo adventurer exploring the world. 
My goal is to provide you with a personalized and enjoyable photography experience that results in images you'll cherish for a lifetime.
Join me for a unique and authentic experience in Saigon!", ,20,hochiminh, 
place_009176,Breath Of The Mekong Tours,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/1d/4d/12/local-talk.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/1d/4d/12/local-talk.jpg?w=1200&h=1200&s=1,,5.0,"""With the motto is “Difference – Private – Safety and Quality” – with intense passion and desire to connect more and more with indigenous culture – can say “Breath Of The Mekong” is one of the leading companies in Vietnam for unique and interesting.",12:00 AM - 11:59 PM,42,hochiminh, 
place_009177,Lisa Nail & Spa - Tiệm Nail Quận 7,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0f/8c/b0/massage-da-nong-d-p-cao.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/ab/b4/5d/m-u-nail-v-i-tone-h-ng.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a9/43/d4/m-u-nail-th-ch-va-cac.jpg']", ,4 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0f/8c/b0/massage-da-nong-d-p-cao.jpg,,4.9,"Vietnam's leading Nail & Spa system LISA NAIL & SPA With the desire to bring customers the best quality service experience, LISA NAIL & SPA is invested in modern facilities with 5-star standards. 100% of the staff at LISA NAIL & SPA are well-trained.", ,20,hochiminh, 
place_009178,Ciné Saigon,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/71/44/df/great-show-love-vu.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/17/3b/65/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/17/3b/64/caption.jpg']", ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/71/44/df/great-show-love-vu.jpg,,5.0,"My local friend calls this place an upscale salon. The lively atmosphere, filled with rhythms conducive to dance, creates a very welcoming atmosphere, especially for someone like me. What really stands out here are the highly skilled bartenders and their signature drinks. Great!",9:00 PM - 3:00 AM,18,hochiminh, 
place_009179,Emerald Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/23/5e/75/reception-space-at-emerald.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/23/5e/72/royal-hair-wash-looking.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/23/68/b7/customers-come-to-experience.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/23/5e/75/reception-space-at-emerald.jpg,,5.0,"Welcome to Emerald Spa If you are visiting Saigon and want to experience a local Vietnamese spa, look no further and come visit Emerald Spa! Our staff are professional, friendly and excited to serve you and your family’s needs. We offer a variety of services such as hair wash and massage combos, traditional massages, facial care and nail related services. For your convenience, we’re located in the heart of district 3: 69-71 Huynh Tinh Cua, Vo Thi Sau Ward, District 3, Ho Chi Minh City.",9:00 AM - 9:00 PM,18,hochiminh, 
place_009180,Legendary Chocolatier,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d8/e5/15/shop-chocolate-legendary.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d8/e5/1b/shop-chocolate-legendary.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d8/e5/19/shop-chocolate-legendary.jpg']", ,1 hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d8/e5/15/shop-chocolate-legendary.jpg,,4.9,"From Legendary Chocolatier, you can find cocoa beans from Ben Tre province - which is one of fine flavor cocoa beans in the world - combine with high - quality Vietnamese agricultural products to create unique chocolate flavor. Our mission is to make better chocolate products and improve the livelihood of cocoa farmers.",8:00 AM - 9:00 PM,39,hochiminh, 
place_009181,Dong Travel,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/94/d8/97/warm-welcome.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/94/d8/97/warm-welcome.jpg?w=1200&h=1200&s=1,,5.0,"Very very happy travelling Daikin trip with Inspira tour at Danangthanks to Mr Joko..a local guide who is verry energetic, knowleageable,friendly and fluent in bahasa indonesia..exelent and recommended..",8:00 AM - 5:30 PM,47,hochiminh, 
place_009182,Ho Chi Minh Private Car Service,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/75/85/a8/caption.jpg?w=1200&h=1200&s=1'], ,3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/75/85/a8/caption.jpg?w=1200&h=1200&s=1,,5.0,"Mui ne Private car Company offers private transfer service from/to Ho Chi Minh City, Tan Son Nhat airport transfer, with basic English speaking Driver. From luxurious sedans to spacious SUVs, these rental services cater to various needs and preferences, providing a range of vehicles equipped for comfort and convenience.", ,23,hochiminh, 
